modelid,rating_score,review_score,price_score,name,type,address1,address2,rating,themenum,latitude,longitude
384,0.0,0.0,0.6765057630119203,담아진,전시관,제주 제주시 애월읍 하가로 146-8,하가리 1432,0.0,23,33.4577681648866,126.349599428851
385,0.0,0.0,0.6765057630119203,제주대동,전시관,제주 제주시 애월읍 엄장로 97,수산리 2126-1,0.0,23,33.4667778867652,126.3794236156
386,0.0,0.4330398355782128,0.6765057630119203,제주별빛누리공원전시관,전시관,제주 제주시 선돌목동길 60,오등동 10-34,0.0,23,33.4454966042112,126.549386451621
387,0.0,0.25627077947817933,0.0,제주통일관,전시관,제주 제주시 삼성로 46,일도이동 968-2,0.0,23,33.5067492458569,126.530722356085
388,0.0,0.06269678512839692,0.6765057630119203,갤러리빌레,전시관,제주 제주시 연대마을길 40,외도이동 1970-2,0.0,23,33.4948438163628,126.425354177344
389,0.0,0.0,0.6765057630119203,제주기록,전시관,제주 제주시 한림읍 한창로 1294,금악리 1954-2,0.0,23,33.3570128684926,126.297391484303
390,0.0,0.09937205334428101,0.6765057630119203,김흥수 아틀리에,전시관,제주 제주시 한경면 저지12길 103-2,저지리 2120-129,0.0,23,33.3376908553427,126.267458858381
391,0.0,0.06269678512839692,0.6765057630119203,이중섭전시관,전시관,제주 서귀포시 이중섭로 27-3,서귀동 532-1,0.0,23,33.2458709606384,126.564914122392
392,0.0,0.0,0.6765057630119203,팔팔라면유니버스,전시관,"제주 제주시 과원로 128 305호, 310호",연동 1454,0.0,23,33.4807251460691,126.494727275296
393,0.0,0.18809035538519078,0.6765057630119203,성읍무형문화재전수관,전시관,제주 서귀포시 표선면 성읍정의현로 19,성읍리 775-1,0.0,23,33.3844298373932,126.800367365296
394,0.0,0.0,0.6765057630119203,갤러리한빛,전시관,제주 제주시 애월읍 하귀3길 19,하귀1리 222-7,0.0,23,33.4869992219945,126.417443611892
395,0.0,0.16206883847267792,0.6765057630119203,제주국제감귤박람회조직위원회,전시관,제주 서귀포시 남원읍 중산간동로 7413,하례리 1558,0.0,23,33.2881329265268,126.607590525889
396,0.0,0.0,0.6765057630119203,제주국제평화센터 제주 아세안홀,전시관,제주 서귀포시 중문관광로 227-24 제주국제평화센터,중문동 2575,0.0,23,33.2452089758043,126.421853576778
397,0.0,0.09937205334428101,0.6765057630119203,먹글이있는집,전시관,제주 제주시 한경면 저지14길 38,저지리 2114-58,0.0,23,33.3404279633664,126.266319350492
398,0.0,0.2507871405135877,0.6765057630119203,한림공원재암수석관,전시관,제주 제주시 한림읍 한림로 300,협재리 2610-1,0.0,23,33.3894876777166,126.241688708622
399,0.9468398950337578,0.36570345189565895,0.6765057630119203,마이스이노원,전시관,제주 서귀포시 서호남로 65,서호동 1615-10,4.59,23,33.2505381359225,126.519635737941
400,0.0,0.18809035538519078,0.6765057630119203,설록차전시관,전시관,제주 서귀포시 안덕면 신화역사로 15,서광리 1235-1,0.0,23,33.3061004503869,126.29052909482
401,0.0,0.19874410668856202,0.6765057630119203,대정현역사자료전시관,전시관,제주 서귀포시 대정읍 상모대서로 17,상모리 3862-1,0.0,23,33.2251254871431,126.256266723638
402,0.0,0.0,0.6765057630119203,탄소섬유전시체험관,전시관,제주 제주시 거로남4길 56,화북이동 3283-1,0.0,23,33.5050172181191,126.562076542061
403,0.0,0.0,0.6765057630119203,제주지방자치사료관,전시관,제주 제주시 문연로 30,연동 322-1,0.0,23,33.4890451973362,126.500458122035
404,0.0,0.0,0.6765057630119203,국제도덕협회일관도역대조사관,전시관,제주 제주시 고사마루길 109,노형동 1620-1,0.0,23,33.4462176463854,126.453464577165
405,0.0,0.145577426848741,0.6765057630119203,농특산물홍보관,전시관,제주 서귀포시 중산간동로 7413,남원읍 하례리 1558,0.0,23,33.2881329265268,126.607590525889
406,0.0,0.5185941401580001,0.5548303940302058,알뜨르비행장및일본군비행기격납고,문화재,없음,제주 서귀포시 대정읍 상모리,0.0,23,33.2223403696486,126.272655667072
407,0.0,0.29811616003284297,0.5548303940302058,제주송악산외륜일제동굴진지,문화재,없음,제주 서귀포시 대정읍 상모리,0.0,23,33.2223403696486,126.272655667072
408,0.0,0.23870891345579004,0.5548303940302058,제주셋알오름일제동굴진지,문화재,없음,제주 서귀포시 대정읍 상모리,0.0,23,33.2223403696486,126.272655667072
409,0.0,0.09937205334428101,0.5548303940302058,제주모슬봉일제군사시설,문화재,없음,제주 서귀포시 대정읍 상모리,0.0,23,33.2223403696486,126.272655667072
410,0.0,0.2507871405135877,0.5548303940302058,제주셋알오름일제고사포진지,문화재,없음,제주 서귀포시 대정읍 상모리,0.0,23,33.2223403696486,126.272655667072
411,0.0,0.0,0.5548303940302058,제주구해병훈련시설,문화재,없음,제주 서귀포시 대정읍 상모리,0.0,23,33.2223403696486,126.272655667072
412,0.0,0.06269678512839692,0.5548303940302058,제주이교동일제군사시설,문화재,없음,제주 서귀포시 대정읍 상모리,0.0,23,33.2223403696486,126.272655667072
413,0.0,0.1760121283273931,0.5548303940302058,남제주구대정면사무소,문화재,없음,제주 서귀포시 대정읍 상모리,0.0,23,33.2223403696486,126.272655667072
414,0.0,0.145577426848741,0.5548303940302058,제주목 관아홍화각,부속시설,제주 제주시 관덕로 25 제주목관아,삼도이동 1045-1,0.0,23,33.5138653725639,126.521706552349
415,0.0,0.0,0.5548303940302058,제주목 관아우연당,부속시설,제주 제주시 관덕로 25 제주목관아,삼도이동 1045-1,0.0,23,33.5138653725639,126.521706552349
416,0.0,0.4165484239542759,0.5548303940302058,선인장자생지,문화재,없음,제주 제주시 한림읍 월령리,0.0,23,33.3717123979764,126.221160587978
417,0.0,0.48909134483343647,0.5548303940302058,북촌환해장성,문화재,없음,제주 제주시 조천읍 북촌리,0.0,23,33.5432218830703,126.690806655902
418,0.0,0.18809035538519078,0.5548303940302058,북촌리선사주거지유적,문화재,없음,제주 제주시 조천읍 북촌리,0.0,23,33.5432218830703,126.690806655902
419,0.0,0.09937205334428101,0.5548303940302058,북촌동굴,문화재,없음,제주 제주시 조천읍 북촌리,0.0,23,33.5432218830703,126.690806655902
420,0.0,0.3591221979722986,0.5548303940302058,천주교황사평성지,문화재,없음,제주 제주시 화북이동,0.0,23,33.50461019356,126.566318536149
421,0.0,0.4774178269115801,0.5548303940302058,연북정,문화재,없음,제주 제주시 조천읍 조천리,0.0,23,33.531811867873,126.641511056869
422,0.0,0.0,0.5548303940302058,황인관가옥,문화재,없음,제주 제주시 조천읍 조천리,0.0,23,33.531811867873,126.641511056869
423,0.0,0.0,0.5548303940302058,조천지서옛터,문화재,없음,제주 제주시 조천읍 조천리,0.0,23,33.531811867873,126.641511056869
424,0.0,0.3747562350159551,0.5548303940302058,새물깍,문화재,없음,제주 제주시 조천읍 신흥리,0.0,23,33.5472519014494,126.649479809509
425,0.0,0.3803242905438222,0.5548303940302058,제주고산리유적,문화재,없음,제주 제주시 한경면 고산리,0.0,23,33.2916117743137,126.168933783656
426,0.0,0.3215895551761341,0.5548303940302058,명월대,문화재,없음,제주 제주시 한림읍 명월리,0.0,23,33.3817957685819,126.273493095015
427,0.0,0.36882280725289707,0.5548303940302058,명월성지,문화재,없음,제주 제주시 한림읍 명월리,0.0,23,33.3817957685819,126.273493095015
428,0.0,0.0,0.5548303940302058,명월신기,문화재,없음,제주 제주시 한림읍 명월리,0.0,23,33.3817957685819,126.273493095015
429,0.0,0.4218189831006955,0.5548303940302058,오현단,문화재,없음,제주 제주시 이도일동,0.0,23,33.5069402043293,126.526976882752
430,0.0,0.29811616003284297,0.5548303940302058,별도연대,문화재,없음,제주 제주시 화북일동,0.0,23,33.52184493599,126.570430592603
431,0.0,0.23200567388887777,0.5548303940302058,화북비석거리,문화재,없음,제주 제주시 화북일동,0.0,23,33.52184493599,126.570430592603
432,0.0,0.09937205334428101,0.5548303940302058,김석윤가옥,문화재,없음,제주 제주시 화북일동,0.0,23,33.52184493599,126.570430592603
433,0.0,0.20827421197713794,0.5548303940302058,화북진지,문화재,없음,제주 제주시 화북일동,0.0,23,33.52184493599,126.570430592603
434,0.0,0.3591221979722986,0.5548303940302058,우도 봉수대,문화재,없음,제주 제주시 우도면 연평리,0.0,23,33.5059831398525,126.960256641493
435,0.0,0.3336677822339318,0.5548303940302058,불탑사5층석탑,보물,제주 제주시 삼양일동 원당로16길 41,제주특별자치도 제주시 삼양일동 697 불탑사,0.0,23,33.5292614645652,126.597969964307
436,0.0,0.25627077947817933,0.5548303940302058,최영장군사당,문화재,없음,제주 제주시 추자면 대서리,0.0,23,33.962683900561,126.294696668705
437,0.0,0.06269678512839692,0.5548303940302058,추자고인돌,문화재,없음,제주 제주시 추자면 대서리,0.0,23,33.962683900561,126.294696668705
438,0.0,0.3718381645061412,0.5548303940302058,제주모슬포알뜨르비행장일제지하벙커,문화재,없음,제주 서귀포시 대정읍 상모리 1670,0.0,23,33.2044507792924,126.272643631117
439,0.0,0.25627077947817933,0.5548303940302058,무오법정사항일운동발상지,문화재,없음,제주 서귀포시 하원동,0.0,23,33.2785360586219,126.4660226653
440,0.0,0.3106121815562228,0.5548303940302058,법화사지,문화재,없음,제주 서귀포시 하원동,0.0,23,33.2785360586219,126.4660226653
441,0.0,0.3463095771022944,0.5548303940302058,존자암지,문화재,없음,제주 서귀포시 하원동,0.0,23,33.2785360586219,126.4660226653
442,0.0,0.2507871405135877,0.5548303940302058,와흘본향당,문화재,없음,제주 제주시 조천읍 와흘리,0.0,23,33.4931457169023,126.637064892345
443,0.0,0.3952267870649851,0.5548303940302058,산방연대,문화재,없음,제주 서귀포시 안덕면 사계리,0.0,23,33.2316941376585,126.306514122101
444,0.0,0.28361279197389744,0.5548303940302058,탐라원,문화재,없음,제주 제주시 아라일동 2461,0.0,23,33.4861123333043,126.539667689698
445,0.0,0.2507871405135877,0.5548303940302058,대정성지,문화재,제주 서귀포시 대정읍 추사로247번길 102,동일리 12,0.0,23,33.253756591008,126.260828733132
446,0.0,0.19874410668856202,0.5548303940302058,수악주둔소,문화재,없음,제주 서귀포시 남원읍 신례리,0.0,23,33.3396592626517,126.620155016799
447,0.0,0.0,0.5548303940302058,신례리지석묘1호,문화재,없음,제주 서귀포시 남원읍 신례리,0.0,23,33.3396592626517,126.620155016799
448,0.0,0.3359012868477523,0.5548303940302058,애월연대,문화재,없음,제주 제주시 애월읍 애월리,0.0,23,33.4602604050424,126.321453985801
449,0.0,0.3313777272331587,0.5548303940302058,낙선동4.3성,문화재,없음,제주특별자치 제주시 조천읍 선흘리,0.0,23,33.4953422832796,126.703588865808
450,0.0,0.2753841816716741,0.5548303940302058,동복환해장성,문화재,없음,제주 제주시 구좌읍 동복리,0.0,23,33.5363208095004,126.720265726735
451,0.0,0.1760121283273931,0.5548303940302058,동복리4.3사건공원,문화재,없음,제주 제주시 구좌읍 동복리,0.0,23,33.5363208095004,126.720265726735
452,0.0,0.32661597830124245,0.5548303940302058,거상김만덕객주터,문화재,없음,제주 제주시 건입동,0.0,23,33.5150321079833,126.531518045313
453,0.0,0.22476562360107485,0.5548303940302058,복신미륵,문화재,없음,제주 제주시 건입동,0.0,23,33.5150321079833,126.531518045313
454,0.0,0.09937205334428101,0.5548303940302058,제주사라봉일제동굴진지,문화재,없음,제주 제주시 건입동,0.0,23,33.5150321079833,126.531518045313
455,0.0,0.12539357025679385,0.5548303940302058,돌하루방,문화재,없음,제주특별자치 서귀포시 표선면 성읍리,0.0,23,33.4037379050753,126.785361730137
456,0.0,0.2507871405135877,0.5548303940302058,신산환해장성,문화재,없음,제주 서귀포시 성산읍 신산리,0.0,23,33.3845207307084,126.873099010465
457,0.0,0.0,0.5548303940302058,앙애골동산,문화재,없음,제주 서귀포시 성산읍 신산리,0.0,23,33.3845207307084,126.873099010465
458,0.0,0.23200567388887777,0.5548303940302058,성산환해장성,문화재,없음,제주 서귀포시 성산읍 신산리,0.0,23,33.3845207307084,126.873099010465
459,0.0,0.1760121283273931,0.5548303940302058,온평리 환해장성,문화재,없음,제주 서귀포시 성산읍 온평리,0.0,23,33.4094385917563,126.897272828611
460,0.0,0.1760121283273931,0.5548303940302058,제주도도대불,문화재,없음,제주 서귀포시 성산읍 온평리,0.0,23,33.4094385917563,126.897272828611
461,0.0,0.145577426848741,0.5548303940302058,온평환해장성제1지점,문화재,없음,제주 서귀포시 성산읍 온평리,0.0,23,33.4094385917563,126.897272828611
462,0.0,0.0,0.5548303940302058,온평환해장성제3지점,문화재,없음,제주 서귀포시 성산읍 온평리,0.0,23,33.4094385917563,126.897272828611
463,0.0,0.06269678512839692,0.5548303940302058,온평환해장성제2지점,문화재,없음,제주 서귀포시 성산읍 온평리,0.0,23,33.4094385917563,126.897272828611
464,0.0,0.06269678512839692,0.5548303940302058,가마오름 진지동굴,문화재,없음,제주 제주시 한경면 청수리,0.0,23,33.3062474254516,126.260986179734
465,0.0,0.1760121283273931,0.5548303940302058,제주가마오름일제동굴진지,문화재,없음,제주 제주시 한경면 청수리,0.0,23,33.3062474254516,126.260986179734
466,0.0,0.21689524086008505,0.5548303940302058,내도동방사탑,문화재,없음,제주 제주시 내도동,0.0,23,33.4926842402143,126.442824943271
467,0.0,0.44890091474896276,0.5548303940302058,이중섭거주지,문화재,없음,제주특별자치 서귀포시 서귀동,0.0,23,33.2493503649128,126.562475820762
468,0.0,0.23200567388887777,0.5548303940302058,한동환해장성,문화재,없음,제주 제주시 구좌읍 한동리,0.0,23,33.5250247566996,126.816164035762
469,0.0,0.145577426848741,0.5548303940302058,미카형증기기관차304호,문화재,없음,제주 제주시 연동,0.0,23,33.4881587278291,126.496886364512
470,0.0,0.1760121283273931,0.5548303940302058,조설대,문화재,없음,제주 제주시 오라이동,0.0,23,33.4063684541311,126.524086997422
471,0.0,0.1760121283273931,0.5548303940302058,오라동망배단,문화재,없음,제주 제주시 오라이동,0.0,23,33.4063684541311,126.524086997422
472,0.0,0.16206883847267792,0.5548303940302058,연대,문화재,없음,제주 제주시 용담삼동,0.0,23,33.5176026138478,126.492845368496
473,0.0,0.09937205334428101,0.5548303940302058,잣동네말방아,문화재,없음,제주 제주시 애월읍 하가리,0.0,23,33.4558140247856,126.354595299818
474,0.0,0.291154853697482,0.5548303940302058,향사당,문화재,없음,제주 제주시 삼도이동,0.0,23,33.5117364098824,126.522210779322
475,0.0,0.09937205334428101,0.5548303940302058,곽지패총,문화재,없음,제주 제주시 애월읍 곽지리,0.0,23,33.4445628331655,126.313093083812
476,0.0,0.145577426848741,0.5548303940302058,용담동고대마을터,문화재,없음,제주 제주시 용담이동,0.0,23,33.5114717601179,126.511681792485
477,0.0,0.23870891345579004,0.5548303940302058,정의읍성,"문화,유적",없음,제주 서귀포시 표선면 성읍리 3294,0.0,23,33.3889301360886,126.788529318461
478,0.0,0.06269678512839692,0.5548303940302058,양금석가옥,문화재,제주 서귀포시 남원읍 신례로298번길 3-6,신례리 1315,0.0,23,33.291311435808,126.628662397193
479,0.0,0.09937205334428101,0.5548303940302058,제주목 관아귤림당,부속시설,제주 제주시 관덕로 25 제주목관아,삼도이동 43-3,0.0,23,33.5140551334159,126.522237750569
480,0.0,0.20827421197713794,0.5548303940302058,제주목 관아연희각,부속시설,제주 제주시 관덕로 25 제주목관아,삼도이동 43-3,0.0,23,33.5140551334159,126.522237750569
481,0.0,0.19874410668856202,0.5548303940302058,제주목 관아외대문,부속시설,제주 제주시 관덕로 25 제주목관아,삼도이동 43-3,0.0,23,33.5140551334159,126.522237750569
482,0.0,0.0,0.5548303940302058,제주목 관아중대문,부속시설,제주 제주시 관덕로 25 제주목관아,삼도이동 43-3,0.0,23,33.5140551334159,126.522237750569
483,0.0,0.0,0.5548303940302058,제주목 관아영주협당,부속시설,제주 제주시 관덕로 25 제주목관아,삼도이동 43-3,0.0,23,33.5140551334159,126.522237750569
484,0.0,0.0,0.5548303940302058,대포연대,문화재,없음,제주 서귀포시 대포동 2506,0.0,23,33.2355070487069,126.431713690722
485,0.0,0.09937205334428101,0.5548303940302058,새미하로산당,문화재,없음,제주 제주시 회천동,0.0,23,33.4926109907324,126.612907320575
486,0.0,0.09937205334428101,0.5548303940302058,회천동석상,문화재,없음,제주 제주시 회천동,0.0,23,33.4926109907324,126.612907320575
487,0.0,0.16206883847267792,0.5548303940302058,추자처사각,문화재,없음,제주 제주시 추자면 영흥리,0.0,23,33.9600249903178,126.296367415912
488,0.8613531161467861,0.24494948019302198,0.5548303940302058,성읍민속마을객주집,문화재,없음,제주 서귀포시 표선면 성읍리,4.0,23,33.4037379050753,126.785361730137
489,0.0,0.12539357025679385,0.5548303940302058,정의현객사,문화재보호구역,없음,제주 서귀포시 표선면 성읍리,0.0,23,33.4037379050753,126.785361730137
490,0.0,0.18809035538519078,0.5548303940302058,남두연대,문화재,없음,제주 제주시 애월읍 신엄리,0.0,23,33.4668143125295,126.367366580884
491,0.0,0.06269678512839692,0.5548303940302058,연자매,문화재,없음,제주 제주시 애월읍 신엄리,0.0,23,33.4668143125295,126.367366580884
492,0.0,0.1760121283273931,0.5548303940302058,신도리도요지,문화재,없음,제주 서귀포시 대정읍 신도리,0.0,23,33.2821934719329,126.189933674405
493,0.0,0.06269678512839692,0.5548303940302058,수산본향당,문화재,없음,제주 서귀포시 성산읍 수산리,0.0,23,33.4430411742792,126.864711319729
494,0.0,0.22476562360107485,0.5548303940302058,수산진성,문화재,없음,제주 서귀포시 성산읍 수산리,0.0,23,33.4430411742792,126.864711319729
495,0.0,0.18809035538519078,0.5548303940302058,벌포연대,문화재,없음,제주특별자치 서귀포시 남원읍 태흥리,0.0,23,33.2901401164293,126.741584924955
496,0.0,0.12539357025679385,0.5548303940302058,위미성터,문화재,없음,제주 서귀포시 남원읍 위미리,0.0,23,33.2849493382599,126.653701046693
497,0.0,0.0,0.5548303940302058,수정사지,문화재,없음,제주 제주시 외도일동,0.0,23,33.4828888435507,126.43001950894
498,0.0,0.18809035538519078,0.5548303940302058,협자연대,문화재,없음,제주 서귀포시 성산읍 고성리,0.0,23,33.4493165910551,126.90826946679
499,0.0,0.0,0.5548303940302058,삼석총,문화재,없음,제주 서귀포시 성산읍 고성리,0.0,23,33.4493165910551,126.90826946679
500,0.0,0.12539357025679385,0.5548303940302058,제주목 관아망경루,부속시설,제주 제주시 관덕로 25 제주목관아,삼도이동 33-7,0.0,23,33.5145302212189,126.52215462973
501,0.0,0.0,0.5548303940302058,탐라문화회관,문화재,없음,제주 제주시 아라일동,0.0,23,33.3926047439596,126.56389619775
502,0.0,0.0,0.5548303940302058,광령리지석묘9호,문화재,없음,제주 제주시 애월읍 광령리,0.0,23,33.455254488529,126.434223092885
503,0.0,0.0,0.5548303940302058,광령지석묘1호,문화재,없음,제주 제주시 애월읍 광령리,0.0,23,33.455254488529,126.434223092885
504,0.0,0.0,0.5548303940302058,광령지석묘2호,문화재,없음,제주 제주시 애월읍 광령리,0.0,23,33.455254488529,126.434223092885
505,0.0,0.06269678512839692,0.5548303940302058,광령지석묘4호,문화재,없음,제주 제주시 애월읍 광령리,0.0,23,33.455254488529,126.434223092885
506,0.0,0.0,0.5548303940302058,광령리지석묘10호,문화재,없음,제주 제주시 애월읍 광령리,0.0,23,33.455254488529,126.434223092885
507,0.0,0.0,0.5548303940302058,광령리지석묘7호,문화재,없음,제주 제주시 애월읍 광령리,0.0,23,33.455254488529,126.434223092885
508,0.0,0.0,0.5548303940302058,광령지석묘3호,문화재,없음,제주 제주시 애월읍 광령리,0.0,23,33.455254488529,126.434223092885
509,0.0,0.0,0.5548303940302058,광령리지석묘8호,문화재,없음,제주 제주시 애월읍 광령리,0.0,23,33.455254488529,126.434223092885
510,0.0,0.0,0.5548303940302058,광령지석묘6호,문화재,없음,제주 제주시 애월읍 광령리,0.0,23,33.455254488529,126.434223092885
511,0.0,0.0,0.5548303940302058,광령지석묘5호,문화재,없음,제주 제주시 애월읍 광령리,0.0,23,33.455254488529,126.434223092885
512,0.0,0.0,0.5548303940302058,조규창가옥,문화재,없음,제주 제주시 조천읍 신촌리,0.0,23,33.526308614398,126.619767298278
513,0.0,0.06269678512839692,0.5548303940302058,귀덕연대,문화재,없음,제주 제주시 한림읍 귀덕리,0.0,23,33.4336173461268,126.290632160027
514,0.0,0.06269678512839692,0.5548303940302058,부씨중시조추원단,문화재,없음,제주특별자치 서귀포시 성산읍 오조리,0.0,23,33.4613428931844,126.906686300322
515,0.0,0.0,0.5548303940302058,제주특별자치도의와가,문화재,없음,제주특별자치 제주시 화북일동,0.0,23,33.52184493599,126.570430592603
516,0.0,0.06269678512839692,0.5548303940302058,묵리처녀당,문화재,없음,제주 제주시 추자면 묵리,0.0,23,33.9507771049567,126.307464664818
517,0.0,0.06269678512839692,0.5548303940302058,배령연대,문화재,없음,제주 제주시 한림읍 금능리,0.0,23,33.3750131625829,126.235818589994
518,0.0,0.0,0.5548303940302058,손천당,문화재,없음,제주 제주시 한경면 조수리,0.0,23,33.3377449060985,126.221879818584
519,0.0,0.0,0.5548303940302058,봉령지,문화재,없음,제주 제주시 해안동,0.0,23,33.4143780027029,126.471449839395
520,0.0,0.12539357025679385,0.5548303940302058,색달동지석묘1호,문화재,없음,제주 서귀포시 색달동,0.0,23,33.2789963105341,126.408364083646
521,0.0,0.06269678512839692,0.5548303940302058,신평리도요지,문화재,없음,제주 서귀포시 대정읍 신평리,0.0,23,33.2669999460488,126.256349864542
522,0.0,0.0,0.5548303940302058,상예동지석묘제1호,문화재,없음,제주 서귀포시 상예동,0.0,23,33.2852023732059,126.384460510616
523,0.0,0.0,0.5548303940302058,상예동지석묘2호,문화재,없음,제주 서귀포시 상예동,0.0,23,33.2852023732059,126.384460510616
524,0.0,0.0,0.5548303940302058,상예동지석묘3호,문화재,없음,제주 서귀포시 상예동,0.0,23,33.2852023732059,126.384460510616
525,0.0,0.0,0.5548303940302058,상예동지석묘4호,문화재,없음,제주 서귀포시 상예동,0.0,23,33.2852023732059,126.384460510616
526,0.0,0.06269678512839692,0.5548303940302058,창천지석묘1호,문화재,없음,제주 서귀포시 안덕면 창천리,0.0,23,33.2588636014906,126.367779298636
527,0.0,0.0,0.5548303940302058,숭현사,문화재,없음,제주 제주시 한경면 판포리,0.0,23,33.3639881645485,126.21724106348
528,0.0,0.09937205334428101,0.5548303940302058,동일리지석묘1호,문화재,없음,제주 서귀포시 대정읍 동일리,0.0,23,33.2440333565421,126.246630064234
529,0.0,0.0,0.5548303940302058,동일리지석묘2호,문화재,없음,제주 서귀포시 대정읍 동일리,0.0,23,33.2440333565421,126.246630064234
530,0.0,0.0,0.5548303940302058,동일리지석묘3호,문화재,없음,제주 서귀포시 대정읍 동일리,0.0,23,33.2440333565421,126.246630064234
531,0.0,0.0,0.5548303940302058,동일리지석묘4호,문화재,없음,제주 서귀포시 대정읍 동일리,0.0,23,33.2440333565421,126.246630064234
532,0.0,0.0,0.5548303940302058,온평환해장성제4지점,문화재,없음,제주특별자치 서귀포시 성산읍 온평리,0.0,23,33.4094385917563,126.897272828611
533,0.0,0.0,0.5548303940302058,호도의상록활엽수림및흑비둘기번식지,문화재,없음,제주 서귀포시 법환동,0.0,23,33.2431480688709,126.514144783946
534,0.0,0.19874410668856202,0.5548303940302058,제주무형문화재전수교육관,문화재,제주 제주시 사라봉길 75,건입동 387-4,0.0,23,33.5166176639577,126.546470755281
535,0.0,0.0,0.5548303940302058,탐라문화유산보존회,문화재,제주 서귀포시 동홍남로 59 성지빌딩 3층,동홍동 106-4,0.0,23,33.2570770637068,126.574664952902
536,0.0,0.0,0.5548303940302058,제주문화지킴이,문화재,제주 제주시 서사로18길 25-1,삼도1동 514-6,0.0,23,33.5019231454537,126.517144266837
537,0.0,0.16206883847267792,0.5548303940302058,근민헌,문화재보호구역,제주 서귀포시 표선면 성읍정의현로56번길 3,성읍리 882-1,0.0,23,33.3877483497271,126.801387697808
538,0.0,0.24494948019302198,0.5548303940302058,존자암지세존사리탑,기념물,제주 서귀포시 영실로 243,하원동 산1-1,0.0,23,33.333153339392,126.476171521359
539,0.0,0.26633139855137794,0.5548303940302058,정의향교,"문화,유적",제주 서귀포시 표선면 성읍서문로 14,성읍리 820-1,0.0,23,33.3869295217316,126.799941848183
540,0.0,0.06269678512839692,0.5548303940302058,성읍민속마을대장간집,기념물,제주 서귀포시 표선면 성읍정의현로34번길 5-6,성읍리 862,0.0,23,33.3862533617394,126.801886668603
541,0.9386643174138601,0.753218587789756,0.5548303940302058,자연문화재과(비자림1),"휴양림,산림욕장",제주 제주시 구좌읍 비자숲길 55,평대리 3161-1,4.53,23,33.4913052124988,126.811119537954
542,0.0,0.0,0.5548303940302058,당거리동네말방아,기념물,없음,제주 제주시 애월읍 신엄리 1009-1,0.0,23,33.4750392584426,126.366526835171
543,0.0,0.0,0.5548303940302058,성읍민속마을한봉일고택,기념물,제주 서귀포시 표선면 성읍정의현로34번길 22-10,성읍리 928,0.0,23,33.3871798414752,126.803232006892
544,0.0,0.3106121815562228,0.5548303940302058,신촌4.3성터,"유적지,사적지",없음,제주 제주시 조천읍 신촌리 3403,0.0,23,33.5361171389549,126.612241109887
545,0.0,0.5191777056723883,0.5548303940302058,제주목관아,"유적지,사적지",제주 제주시 관덕로7길 13,삼도2동 30-1,0.0,23,33.5144607034954,126.522972053561
546,0.0,0.39636456736232867,0.5548303940302058,곤을동4.3유적지,"유적지,사적지",없음,제주 제주시 화북일동 4429,0.0,23,33.5214117641365,126.55788740561
547,0.0,0.2507871405135877,0.5548303940302058,다랑쉬굴,"유적지,사적지",없음,제주 제주시 구좌읍 세화리 2605,0.0,23,33.468576445191,126.829389356189
548,0.0,0.291154853697482,0.5548303940302058,너븐숭이4.3유적지,"유적지,사적지",없음,제주 제주시 조천읍 북촌리 1179-2,0.0,23,33.5458621953681,126.689041649525
549,0.0,0.22476562360107485,0.5548303940302058,제주4.3유적지,"유적지,사적지",제주 서귀포시 안덕면 한창로 775,동광리 산90,0.0,23,33.3222296290314,126.32755785071
550,0.0,0.0,0.5548303940302058,제주4.3유적지 표선 한모살,"유적지,사적지",제주 서귀포시 표선면 표선백사로110번길 39,표선리 40-96,0.0,23,33.323750357228,126.839114216905
551,0.0,0.145577426848741,0.5548303940302058,구엄옛등대,"유적지,사적지",없음,제주 제주시 애월읍 구엄리,0.0,23,33.4790082734706,126.380395092464
552,0.0,0.1760121283273931,0.5548303940302058,서귀본향당,"유적지,사적지",제주 서귀포시 이중섭로 23-11,서귀동 534-2,0.0,23,33.2461731125858,126.56473815042
553,0.0,0.06269678512839692,0.5548303940302058,큰넓궤,"유적지,사적지",없음,제주 서귀포시 안덕면 동광리 90,0.0,23,33.3102634088476,126.357632476944
554,0.0,0.19874410668856202,0.5548303940302058,성산마을제단,"유적지,사적지",없음,제주 서귀포시 성산읍 성산리 307-1,0.0,23,33.4681419190555,126.936107263293
555,0.0,0.1760121283273931,0.5548303940302058,귀덕리 도대불,"유적지,사적지",제주 제주시 한림읍 귀덕11길 22,귀덕리 986-4,0.0,23,33.4453084000776,126.294806789378
556,0.0,0.0,0.5548303940302058,조천면사무소 옛터,"유적지,사적지",제주 제주시 조천읍 신북로 262 조천리사무소,조천리 1220,0.0,23,33.5381030932043,126.640051557654
557,0.0,0.0,0.5548303940302058,원당사지,"유적지,사적지",없음,제주 제주시 삼양일동 699-2,0.0,23,33.529140918381,126.597302867242
558,0.0,0.0,0.5548303940302058,의녀 홍윤애지묘,"유적지,사적지",없음,제주 제주시 애월읍 유수암리 342-9,0.0,23,33.4248623060041,126.414537441676
559,0.0,0.0,0.5548303940302058,만벵듸 공동장지,"유적지,사적지",제주 제주시 한림읍 갯거리오름길 112,금악리 2754,0.0,23,33.372180171114,126.29580118386
560,0.9414014801424638,0.8582024357057856,0.6805229917544968,피규어뮤지엄제주,박물관,제주 서귀포시 안덕면 한창로 243,상창리 1875-8,4.55,23,33.2819222236415,126.355503038615
