price_weight,review_weight,rating_weight,model_user,user_cluster,selected_spot_cluster,select_p_id
0.5318054830855026,0.0549140005600889,0.4132805163544085,279,2,1,1012
0.538801245498496,0.1311316635737264,0.3300670909277775,280,2,0,1245
0.6016552515801736,0.2121098234454428,0.1862349249743836,281,2,1,890
0.5204172189305621,0.1227598985285206,0.3568228825409171,282,2,1,1296
0.5344782705684789,0.3479635854211574,0.1175581440103637,283,2,1,17
0.501931921956919,0.2387132608677758,0.2593548171753051,284,2,0,1637
0.514723559595259,0.4073761424117966,0.0779002979929446,285,2,1,112
0.5953978849802056,0.2277396869284575,0.1768624280913368,286,2,0,593
0.5100491259738111,0.3179571607647897,0.1719937132613991,287,2,0,391
0.5056763063135441,0.2744398200640817,0.2198838736223741,288,2,1,1500
0.5145028769259666,0.4036753051609127,0.0818218179131207,289,2,0,403
0.5145968901235912,0.2033420072745959,0.2820611026018128,290,2,0,955
0.5300249525474066,0.1257752155725699,0.3441998318800234,291,2,0,1620
0.6883844134943422,0.1971802204455363,0.1144353660601214,292,2,1,1469
0.6904058101726286,0.1529532877145499,0.1566409021128215,293,2,0,1225
0.5738525264045489,0.1785851002600257,0.2475623733354253,294,2,1,1197
0.6258120138875283,0.0398228104635881,0.3343651756488836,295,2,1,568
0.5920278688549167,0.0815207541075154,0.326451377037568,296,2,0,881
0.690624904535137,0.3008859571494749,0.0084891383153879,297,2,1,853
0.581079622571154,0.3881942169234141,0.0307261605054319,298,2,1,1070
0.6300273466954177,0.0396520795393102,0.3303205737652721,299,2,1,1611
0.7204460163589931,0.0280836437325826,0.2514703399084241,300,2,1,1479
0.558819247547579,0.3882501953849648,0.0529305570674562,301,2,0,975
0.545501488940028,0.3241715693230565,0.1303269417369154,302,2,1,905
0.6558516032311636,0.1276985639151368,0.2164498328536994,303,2,1,1084
0.6421105746135808,0.2828321100807703,0.0750573153056489,304,2,1,601
0.500430774084574,0.2158162509235454,0.2837529749918805,305,2,1,1528
0.6600800255266727,0.2501160934948246,0.0898038809785026,306,2,0,598
0.610153223620565,0.2788068553200827,0.1110399210593524,307,2,1,1032
0.6108148608913694,0.1694927097773211,0.2196924293313095,308,2,0,1621
0.5273436436910685,0.1101042799334963,0.3625520763754352,309,2,1,310
0.501675499871671,0.4567161333623651,0.0416083667659638,310,2,0,1213
0.5394909753088856,0.2504576810823656,0.2100513436087488,311,2,1,1541
0.5565870123084872,0.4030601229690116,0.0403528647225013,312,2,1,84
0.5005799771422484,0.0615918378857331,0.4378281849720183,313,2,0,1223
0.5933389360803287,0.1303146669587975,0.2763463969608737,314,2,1,1039
0.8507480893986495,0.1213514547930416,0.0279004558083089,315,2,0,957
0.8346127362053064,0.008029065060073,0.1573581987346204,316,2,0,1171
0.5809174245669174,0.0857187408763244,0.333363834556758,317,2,1,1603
0.5718863450269487,0.2257655626037721,0.2023480923692791,318,2,1,1012
0.5018122797283321,0.3497853496436928,0.1484023706279751,319,2,1,1528
0.616146828395177,0.3551758935077527,0.0286772780970702,320,2,0,1485
0.827029522986297,0.0128679768187278,0.1601025001949751,321,2,1,571
0.5923096481579444,0.0263431988708314,0.381347152971224,322,2,0,1360
0.6673431611618401,0.2144011364532273,0.1182557023849324,323,2,0,380
0.5103668015947377,0.3380343135122432,0.1515988848930191,324,2,0,1470
0.6717773766504761,0.2153936760993911,0.1128289472501327,325,2,1,329
0.5111542531430485,0.3712530796897521,0.1175926671671993,326,2,0,389
0.5306028123737484,0.3587880186861483,0.1106091689401031,327,2,1,866
0.5653231741066318,0.3351688914687887,0.0995079344245793,328,2,1,1541
0.5939062139590549,0.3897477852017788,0.0163460008391664,329,2,0,1594
0.5774321662181295,0.3432750745927725,0.0792927591890979,330,2,1,349
0.5446981263155924,0.2506343894308057,0.2046674842536018,331,2,0,456
0.6990722402508224,0.0251475141366756,0.275780245612502,332,2,0,1411
0.6760522955268198,0.3056049391418004,0.0183427653313797,333,2,0,909
0.5690889499651602,0.3185858703831912,0.1123251796516486,334,2,0,931
0.584111457522615,0.0149461381935911,0.4009424042837939,335,2,0,1022
0.5193694353899113,0.1634623947521726,0.3171681698579161,336,2,1,868
0.968986043048334,0.0153638725966584,0.0156500843550075,337,2,0,1180
0.531585035441043,0.2247612179116319,0.2436537466473251,338,2,0,465
0.6074201296483995,0.0594022983207692,0.3331775720308312,339,2,0,1064
0.6411645098103936,0.1781364122238004,0.1806990779658057,340,2,0,1111
0.567293435227303,0.4305118570342069,0.0021947077384898,341,2,1,201
0.6150182098196925,0.1704251383478918,0.2145566518324157,342,2,0,143
0.5014961268818602,0.2827332325716118,0.215770640546528,343,2,0,451
0.507016694369284,0.4144739186029969,0.0785093870277191,344,2,0,1283
0.5020847642505782,0.493489036158355,0.0044261995910666,345,2,0,1314
0.7996124859524312,0.0099836490429828,0.1904038650045859,346,2,1,1536
0.6894534794583796,0.0872096602098515,0.2233368603317688,347,2,0,1384
0.5719123994925871,0.3055717171038778,0.1225158834035352,348,2,0,1321
0.5129887461935112,0.335471352546601,0.1515399012598878,349,2,0,913
0.9114473988544314,0.0741851667343159,0.0143674344112527,350,2,1,1177
0.6283076035384725,0.2992294711954719,0.0724629252660556,351,2,1,1588
0.5183057627871052,0.0225135180241805,0.4591807191887143,352,2,0,240
0.7676697584023924,0.2015396964564621,0.0307905451411455,353,2,0,425
0.5166362420312635,0.3371643510880754,0.1461994068806612,354,2,1,1661
0.5822915518545908,0.2826348289692725,0.1350736191761366,355,2,1,579
0.5900153440070585,0.1760383386105025,0.2339463173824389,356,2,0,956
0.7003068795128108,0.0938325263178586,0.2058605941693305,357,2,0,1418
0.608838630155768,0.1644183125595088,0.2267430572847232,358,2,0,1362
0.5483433906192839,0.3561261209673044,0.0955304884134116,359,2,0,1121
0.5007640134238567,0.2468851873712532,0.25235079920489,360,2,1,1068
0.5428654723516244,0.0801636285478489,0.3769708991005268,361,2,1,90
0.6002779865866515,0.3920419644199039,0.0076800489934445,362,2,1,1575
0.5327700326507941,0.2217589727330443,0.2454709946161614,363,2,1,1661
0.5884868731667189,0.2753313696086512,0.1361817572246299,364,2,1,224
0.5166883041941808,0.2397022592946917,0.2436094365111275,365,2,0,933
0.5553117366976812,0.3297725352832649,0.1149157280190539,366,2,0,1485
0.6297402479927199,0.2635227865522201,0.1067369654550601,367,2,1,96
0.5798442098783808,0.3480967567893739,0.0720590333322452,368,2,0,340
0.5273518431956002,0.4525460852931787,0.0201020715112209,369,2,0,1040
0.7264747095007139,0.0234057508507553,0.2501195396485307,370,2,0,1431
0.5335272947957785,0.0280559682121358,0.4384167369920857,371,2,1,1329
0.5345395582446935,0.2890709676982636,0.1763894740570428,372,2,1,1012
0.521392746186101,0.3446871662256706,0.1339200875882285,373,2,1,1279
0.5260729769254029,0.0250028662375714,0.4489241568370257,374,2,0,1616
0.5040009887859769,0.4401382888499299,0.0558607223640933,375,2,1,86
0.5354938764091197,0.3204972623550358,0.1440088612358444,376,2,1,1244
0.592989412138965,0.0645010817553339,0.342509506105701,377,2,0,1517
0.6568299573173674,0.1264791755182645,0.2166908671643681,378,2,0,1094
0.539768808457177,0.1958372317346494,0.2643939598081735,379,2,1,602
0.5581704829001122,0.2182938340349741,0.2235356830649136,380,2,1,1000
0.5673035121383323,0.2913032924283994,0.1413931954332684,381,2,0,1419
0.5993378329338699,0.394472487639139,0.0061896794269911,382,2,0,389
0.7306284753390131,0.1226428041193681,0.1467287205416187,383,2,0,1212
0.5344866349685296,0.2786839906670508,0.1868293743644196,384,2,0,1606
0.6317177580744804,0.0399787815286551,0.3283034603968644,385,2,1,1229
0.6599707971688994,0.1930053134837061,0.1470238893473945,386,2,0,1253
0.5482256605643708,0.1578612149595514,0.2939131244760777,387,2,0,539
0.5663260045020574,0.4268283010633451,0.0068456944345975,388,2,1,567
0.5581246345332314,0.063055555183713,0.3788198102830554,389,2,0,986
0.616824485442869,0.3695873254701834,0.0135881890869477,390,2,1,1500
0.6332835200255635,0.1325206146156123,0.234195865358824,391,2,0,1581
0.5709575721060877,0.0202939395692865,0.4087484883246257,392,2,0,66
0.5376933166682972,0.0428383726891119,0.4194683106425908,393,2,0,1025
0.5006428172794708,0.0685976915692326,0.4307594911512965,394,2,0,998
